barcode,sku,weight,unit,subCategory,parentCategory,image128,image256,mrp
8901030603150,Vim Bar & Scrubber,250,gm,Dishwashers & Cleaners,Household Needs,https://media.goodbox.in/api_uploads/catalog_upload_20210305132243_vim_bar_tub_250gm-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210305132301_vim_bar_tub_250gm-removebg-preview_1.png,26.00
8901030603822,Comfort Fabric Conditioner,400,ml,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/19-12-17/128x128/8901030603822.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/19-12-17/256x256/8901030603822.jpg,101.00
8901030603846,Comfort Fabric Conditioner After Wash,1.5,ltr,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/api_uploads/catalog_upload_20210315115226_8901030603846-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210315115232_8901030603846-removebg-preview1.png,358.00
8901030606304,Surf Excel Quick Wash Detergent Powder,500,gm,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Surf Excel Quick Wash Detergent Powder 500 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Surf Excel Quick Wash Detergent Powder 500 Gm.jpg,100.00
8901030607295,Rin Washing Bar,165,gm,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/api_uploads/catalog_upload_20210315115757_8901030607295-removebg-preview-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210315115803_8901030607295-removebg-preview-removebg-preview1.png,10.00
8901030608148,Vim Gel Power Of Lemon,1,ltr,Dishwashers & Cleaners,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/01-12-2017/128/-8901030608148_1_burned.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/01-12-2017/256/-8901030608148_1_burned.jpg,199.00
8901030608155,Vim Soap,500,ml,Dishwashers & Cleaners,Household Needs,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/12th+Oct/8901030608155.png,https://media.goodbox.in/qo/menu-images/fresh+%26+more+grocessary/256x256/Ample+Images/12th+Oct/8901030608155.png,99.00
8901030609725,Rin Refresh Detergent Powder,500,gm,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Rin Refresh Lemon & Rose Detergent Powder 500 Gm.jfif,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Rin Refresh Lemon & Rose Detergent Powder 500 Gm.jfif,44.00
8901030611933,Vim Bar Tub,500,gm,Dishwashers & Cleaners,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017128x128/8901030611933.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/images11112017256x256/8901030611933.jpg,45.00
8901030616488,Surf Excel Matic,500,gm,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Surf Excel Matic Top Load 500 Gm.jpg,https://media.goodbox.in/qo/menu-images/Master+Grocery+Images/2020+images/dropbox+2/Surf Excel Matic Top Load 500 Gm.jpg,100.00
8901030618321,Surf Excel Washing Powder,3,kg,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/qo/menu-images/dropin/128/8901030618321.jpg,https://media.goodbox.in/qo/menu-images/dropin/256/8901030618321.jpg,364.00
8901030624964,Surf Excel Washing Powder,1,kg,Laundry Detergents & Liquids,Household Needs,https://media.goodbox.in/api_uploads/catalog_upload_20210325151437_surf_excel_quick_wash-removebg-preview.png,https://media.goodbox.in/api_uploads/catalog_upload_20210325151446_surf_excel_quick_wash-removebg-preview_1.png,192.00
